word,score
bit,0.05221914118917161
decent,0.03837256622911523
quite,0.027687269499462014
improvement,0.024330947442959966
potential,0.021296546945850356
overall,0.01964132527575899
use,0.018885933678651337
didn,0.01806301543019984
wasn,0.01702532821431365
nice,0.015845429306122438
mixed,0.015118770559470356
room,0.014344996474199003
consider,0.010887798981130965
appreciate,0.010345553756913171
little,0.010226713608936424
moments,0.010171514960956928
hit,0.009960903073701666
mark,0.009646262728490973
options,0.009470916733968418
future,0.009253187554135124
average,0.008509494289124848
felt,0.00824963268572063
better,0.008228422767115192
expected,0.008054455484152548
did,0.007743804708399259
hoping,0.007670667989654471
appreciated,0.007662379274785306
noticed,0.007546007486263242
giving,0.007265895333201536
think,0.007062539161611867
ups,0.006966591064641763
shot,0.006758746566400452
somewhat,0.006734122318690276
meet,0.006721420033769841
downs,0.006685721178629934
hoped,0.006616129557043555
note,0.006466353344402366
positive,0.006455880368506682
improvements,0.006368538332112414
good,0.006343070180034136
stand,0.0062872642935221275
option,0.006259051830307665
expectations,0.006173498782995977
hope,0.005955106362877912
areas,0.005913961929397957
unfortunately,0.005852795251119286
used,0.005809234424310716
pleasant,0.005784438429448056
casual,0.005769606172078402
enjoyable,0.0057379391883252105
highlights,0.005734287677867607
satisfactory,0.00562118046946109
bright,0.00561644232729512
interesting,0.005558881608930278
aspects,0.005539739561728749
attention,0.005433526335319936
times,0.005263488312106227
visited,0.005171028155683497
area,0.005097549352811804
enhance,0.0049193076430104924
especially,0.004859265475193915
given,0.004701109298419496
price,0.00462081876372044
particularly,0.004531398591375338
longer,0.004491234631878266
bag,0.004447739928716699
bad,0.0044117839470720725
highlight,0.004323288561218518
experience,0.004280344701673204
vibe,0.004214196559648348
improve,0.004081430210969209
steep,0.00407848494216602
rush,0.004032026857177783
surprising,0.0039683420566855926
effort,0.003946675222637773
qualities,0.003934620631912672
fully,0.0039156362432694975
tasty,0.003899604352916474
appealing,0.003827318205276981
service,0.0038167967427396345
dishes,0.003792064467112277
smaller,0.0037410440895921156
took,0.0037058127537343503
similar,0.003700348091473708
standout,0.003684194433712161
minutes,0.0036515549274761952
high,0.0036513227506604125
benefit,0.003533961089829098
check,0.0034058677905456957
spots,0.0034002145468269495
improved,0.0034001605302774306
touch,0.003351949489825789
friendly,0.003349141105906138
food,0.0033392667688881203
considering,0.0033325880128885436
order,0.0032913269794446597
items,0.0032716085384961666
hopeful,0.0032586442628376247
feelings,0.0032155851294431263
additionally,0.0032128421010315187
lively,0.0032053899476043625
adjustments,0.0031818544299412306
seasoning,0.0031773271791402566
nearby,0.0031689878417551693
higher,0.003158872056952419
elevate,0.003147101705582669
definitely,0.0031404289866244703
stood,0.0031392651913876
generally,0.0031275727996720147
match,0.0031195634169540218
certainly,0.0030980481166706583
hiccups,0.003057336548243725
redeeming,0.0030428210535609224
experiences,0.0030392575572467714
like,0.003015814211303404
flavor,0.0029778921884122678
couple,0.0029566880918650094
visit,0.0029478421318157484
places,0.002944314164665187
shine,0.002928254938883755
enjoy,0.00291987285873279
positives,0.00291869546617424
busy,0.0028995966637919016
pretty,0.0028977772133655915
explore,0.002889748822889634
challenging,0.0028326812688199777
waitress,0.002780005158884701
waiter,0.0027769610659745553
standard,0.0027419435393588247
memorable,0.002735789368544588
appeal,0.0027042273453541303
received,0.0026924608362001775
brighter,0.0026796243900761166
recent,0.0026669438610963728
different,0.002656287795523052
try,0.0026490072589447997
spot,0.0026478544421870524
lacking,0.0026460432858695865
decided,0.002625074756028146
available,0.002591050519007351
visits,0.002559598508847333
came,0.0025584899329670462
offer,0.002537888735707123
noticeable,0.0024610652475524184
things,0.0024553542990294296
portion,0.0024513178965640103
enjoyed,0.002443647486488258
live,0.002430062586556799
does,0.0024265073019640077
anticipated,0.0024138968998065804
atmosphere,0.0024106502083567835
wanting,0.002409251998096687
prefer,0.0024014407802216858
weren,0.0023940956828130866
pricing,0.002391917415080258
arrived,0.0023894865722843186
curious,0.0023784912535939296
certain,0.0023729146856034207
taste,0.0023522220751513124
offered,0.002321776303023048
drink,0.002306059755149116
putting,0.0023031896073802778
ordered,0.0022975285528835914
impression,0.002289460979010299
slower,0.0022825581003142227
mix,0.002256581242932574
really,0.00224675279831325
elements,0.002243408754998044
open,0.0022427799605201316
willing,0.002227443291230545
opted,0.0022250043911437242
usually,0.0021948900146325995
terms,0.002171899438288075
quick,0.002152377304407054
hopes,0.002137118406406889
server,0.002135995813397116
mood,0.0020983923102434743
burger,0.0020823382534198446
merits,0.0020767359447964023
restaurant,0.002064121902430785
impress,0.002031660059169933
ve,0.002022149507409657
smoother,0.0020010186376615263
salad,0.001986058701268203
expect,0.0019849703400903157
orders,0.001972025920609064
lacked,0.0019702339843140322
missing,0.001968390081356578
compared,0.001968382162886988
tends,0.001963706183571905
sushi,0.0019457712774923197
tables,0.0019333740258150713
priced,0.0019323562802386444
desired,0.0019142963821250428
past,0.0018839972252655242
reminded,0.0018791677928318513
tricky,0.001870324873066556
fell,0.0018678896999938235
salty,0.001846414228690832
unusual,0.0018391559644658111
15,0.0018259077043951974
feel,0.001824299074528534
exploring,0.0018218614512543123
texture,0.0018152342284856954
30,0.0018091587153949438
included,0.0018055626991280872
pricey,0.0018032719722070108
offerings,0.001798141679570697
notice,0.0017959954492015502
changes,0.00176953224835209
need,0.0017669729682201953
charm,0.0017612843076898763
mentioned,0.0017515445255902378
checking,0.001737421569830745
cleanliness,0.001734726873852734
fries,0.0017269484423422911
limited,0.0017097740194949164
missed,0.0017067158681016124
convenient,0.001700825060772744
unexpected,0.0016992409243482263
fresher,0.0016981928083328718
issues,0.001692114251213529
updates,0.0016893322935890383
isn,0.0016865580260008125
familiar,0.0016849635654414175
rule,0.001673655435112165
feels,0.0016715585189992863
quicker,0.001659353603529303
okay,0.0016401046666648614
requested,0.001590195322805806
presentation,0.0015874851678047554
eventually,0.001584809031438139
rice,0.0015699721633154222
stick,0.0015657195298425309
challenges,0.0015615042323085509
loss,0.0015594827878481956
growth,0.0015577412057814386
reasonable,0.0015564713823076823
offers,0.0015561791691611959
adequate,0.001542455401494031
lasting,0.0015316089416367263
tweaks,0.0015290159855079945
likely,0.001518107258517296
budget,0.0015120739124257735
set,0.0014980378676786375
larger,0.0014963999269475975
reminiscent,0.0014936089748615788
distracting,0.001491050744897287
passable,0.001488908190138658
consistency,0.0014870441725539896
affected,0.0014869733082265074
stars,0.0014808816806087957
worn,0.001480696550376881
typical,0.0014754861758483717
encountered,0.0014670406640525904
sizes,0.0014548992735806216
liked,0.0014504621697619784
waiting,0.0014362502989211847
point,0.0014316391620038233
comfortable,0.0014241390454988439
strong,0.0014240371253305228
helped,0.0014234673359420128
mainly,0.001420368602707478
needed,0.001419868992972714
noting,0.0014134812004684143
recently,0.001409242626740772
variety,0.0014068324613432642
tried,0.0014065011169752239
water,0.001404181070955442
purpose,0.0014029806797834523
seated,0.001400424648558099
outing,0.0013946411352244274
approach,0.0013912655236312651
hasn,0.0013895250639736302
noise,0.001387423191786941
chicken,0.001387354525829436
entirely,0.0013778210644150974
shrimp,0.0013774872786051435
fairly,0.0013712273186855875
focused,0.0013667237050565802
benefited,0.0013420237782521122
chance,0.0013302832284086993
falls,0.0013207347976729262
unique,0.0013186503575378285
improves,0.001317738805869318
prices,0.0013147938523291845
burrito,0.0013144383690109952
20,0.001313333317210251
detracted,0.0013097725445966862
crowd,0.0013097483388156213
delays,0.001301101000689207
crowded,0.001294910652207337
choice,0.0012887609067942455
plus,0.0012837419092262227
excessive,0.0012752643653580681
promise,0.001274503062178942
led,0.0012591259026077314
leaned,0.0012589733759982734
focus,0.001247031092359335
featured,0.0012461398709871386
quirks,0.0012391149654193128
wishing,0.001232457764114483
location,0.0012303061942041237
odd,0.0012202596746624431
flavors,0.0012154952880320986
highs,0.0012106234504028405
delay,0.001206354405159885
layout,0.0012017539094784043
added,0.0012014224149623992
cashier,0.001195970721636318
said,0.0011914038252137742
friendlier,0.0011910219463301163
choices,0.0011898183042283838
size,0.001188281792678738
caught,0.0011819993934158283
prepared,0.0011812092321237
enhancement,0.0011794791122158724
fine,0.0011792058494698734
warmer,0.0011780251793656032
bumps,0.0011764467077776085
liking,0.0011724566850230388
reasonably,0.0011696579409715005
diners,0.0011656490732330316
thankfully,0.0011648877308165467
hand,0.0011634698208889708
conveniently,0.0011617504712055997
impacted,0.0011614467374231187
preparation,0.0011546607784666781
typically,0.0011467044445548778
charge,0.0011442634860962106
drinks,0.001143880938404302
fair,0.001141666830940578
friend,0.0011404129621090508
pace,0.0011350194242564138
ultimately,0.0011338238952070467
primarily,0.0011337647611417508
guard,0.0011334956776964866
inconsistent,0.0011251360054257311
capture,0.0011231796855040027
issue,0.0011166515200240266
difference,0.0011143586988917537
manage,0.0011121040263724659
lows,0.001104475430768005
remembered,0.00109861449302278
consistent,0.0010977812155484943
overlooked,0.0010930122795730073
occasionally,0.00108822102795114
commendable,0.0010872520788800673
par,0.0010853763693405689
dated,0.0010709144543740673
efforts,0.0010706407851621648
hype,0.0010686162299557841
tend,0.0010684831491896388
challenge,0.0010648173880643775
understandable,0.001063557197228995
medium,0.001062856653355493
filling,0.0010626422193897676
chips,0.0010624112360379037
extra,0.001061843925091066
justify,0.0010615796866337915
instance,0.0010557100279016047
group,0.0010541919377045472
cost,0.0010525695690293305
mind,0.0010504722636485602
10,0.0010503507234785785
sauce,0.0010406527836886777
refills,0.001033854234555125
refresh,0.0010220147984940082
stopped,0.0010207230845551154
interaction,0.0010162839851852706
pasta,0.0010137621067992384
pinch,0.0010066167562561663
lean,0.001005188613314174
locations,0.0010041162525434822
ideal,0.0010024038640554424
confusion,0.0009999547701668014
maybe,0.000999786989593992
particular,0.0009991817613649494
large,0.0009967258721941602
preoccupied,0.0009948944415048722
temperature,0.0009934917111832477
enhancements,0.0009909423210633134
straightforward,0.0009907854731001256
alright,0.0009905706313749858
tougher,0.0009877152431333447
quiet,0.0009827361161789216
cup,0.0009778322325940192
rating,0.0009734031709091437
traditional,0.0009722464103746704
engaging,0.0009685127397673478
grab,0.0009665124174678841
previous,0.0009659324419296867
execution,0.0009635404966994407
salsa,0.0009626128875378798
roll,0.0009599462731856526
lately,0.0009583966591391537
main,0.0009562608023082112
pieces,0.0009539953529955692
rooms,0.0009514994009734734
definite,0.0009492598021545311
having,0.0009468117489432092
gave,0.0009461237671699837
tag,0.0009414242836056381
mild,0.0009400123645681108
understand,0.0009392438694394243
promising,0.0009330355269611061
measure,0.0009314461995764376
resonate,0.000930765942211535
entering,0.0009267295272068066
guests,0.0009233607242896151
sandwich,0.000919369475405718
rate,0.0009169533856989145
leans,0.0009140286521053181
inconvenient,0.0009136777602855113
lettuce,0.0009042612141818194
crab,0.0009034399782034907
additional,0.0009017033497992547
reputation,0.0008977907303489464
members,0.0008958168874612464
thinner,0.000894178160966277
scene,0.0008931339363706405
soup,0.0008886503266318712
timing,0.0008854444852296765
member,0.0008846391881567306
quieter,0.0008824354735616162
varied,0.0008774675692701929
range,0.000875082509888054
aspect,0.0008704501811820423
receive,0.0008637025111018345
friendliness,0.0008622168207831564
slightly,0.0008596940648913421
airport,0.000859010865454384
quirky,0.0008584599446865215
table,0.0008578468229897005
unsure,0.0008557408354365981
fans,0.0008545866328155729
wider,0.0008526879498535361
served,0.0008474423172525683
hopefully,0.0008435180733252439
appetizer,0.0008423736710580316
entrees,0.0008406583069657718
underwhelmed,0.0008402825154680443
pick,0.0008400683422690575
heavily,0.0008398017799227274
distracted,0.0008381352825999761
drawbacks,0.0008353723030236176
experienced,0.0008293528342475905
music,0.0008291861625496621
boost,0.0008258009367749831
patrons,0.0008250619128629083
arrive,0.0008202308049740843
kitchen,0.0008197366717604682
ended,0.0008154532230958446
smell,0.0008137226701992162
leaves,0.000808211756616098
tomato,0.0008069499936289844
communication,0.0008065897437763562
heard,0.0008041191882426253
nicely,0.0008019494657293412
efficiency,0.000799217898179879
heavy,0.000797367475130234
miss,0.00079620098927515
needs,0.000795956441650085
strengths,0.000794128118221145
noticeably,0.0007868571414631179
hold,0.0007839120590029944
pre,0.0007818814388703803
meals,0.0007771956049266184
bartender,0.0007765501695624448
usual,0.000771391036090009
attentive,0.0007706767540615229
accommodating,0.0007691525046286656
job,0.000769070013921147
bathroom,0.0007677216836712156
leading,0.0007668202658340656
acceptable,0.0007637893684322093
flair,0.0007581715090754029
lower,0.0007573131512288127
flow,0.0007569067072273683
hostess,0.000755601132357096
navigating,0.0007555261399148359
engaged,0.0007544957650858048
classic,0.0007502189264056484
meat,0.000748332261432662
buffet,0.0007480214752082709
seating,0.0007428442746480564
older,0.0007420661808909856
person,0.0007391014719367621
summary,0.0007385816751683611
resort,0.0007337820578917102
setup,0.0007333275586633085
surprised,0.0007319898270898946
hearing,0.0007277259612714084
gesture,0.000726770477819793
key,0.0007242271189694437
vegetarian,0.0007232189752861315
cleaning,0.0007227973768250775
